SalesDate,Year,Quarter,Month,Week,Day,FiscalYear,FiscalQuarter,FiscalMonth,FiscalWeek,FiscalDay,SalesDate_SK
2011-01-13,2011,1,1,3,13,2011,4,10,43,13,2205
2011-01-14,2011,1,1,3,14,2011,4,10,43,14,2206
2011-01-15,2011,1,1,3,15,2011,4,10,43,15,2207
2011-01-16,2011,1,1,4,16,2011,4,10,44,16,2208
2011-01-17,2011,1,1,4,17,2011,4,10,44,17,2209
2011-01-18,2011,1,1,4,18,2011,4,10,44,18,2210
2011-01-19,2011,1,1,4,19,2011,4,10,44,19,2211
2011-01-20,2011,1,1,4,20,2011,4,10,44,20,2212
2011-01-21,2011,1,1,4,21,2011,4,10,44,21,2213
2011-01-22,2011,1,1,4,22,2011,4,10,44,22,2214
2011-01-23,2011,1,1,5,23,2011,4,10,45,23,2215
2011-01-24,2011,1,1,5,24,2011,4,10,45,24,2216
2011-01-25,2011,1,1,5,25,2011,4,10,45,25,2217
2011-01-26,2011,1,1,5,26,2011,4,10,45,26,2218
2011-01-27,2011,1,1,5,27,2011,4,10,45,27,2219
2011-01-28,2011,1,1,5,28,2011,4,10,45,28,2220
2011-01-29,2011,1,1,5,29,2011,4,10,45,29,2221
2011-01-30,2011,1,1,6,30,2011,4,10,46,30,2222
2011-01-31,2011,1,1,6,31,2011,4,10,46,31,2223
2011-02-01,2011,1,2,6,1,2011,4,11,46,1,2224
2011-02-02,2011,1,2,6,2,2011,4,11,46,2,2225
2011-02-03,2011,1,2,6,3,2011,4,11,46,3,2226
2011-02-04,2011,1,2,6,4,2011,4,11,46,4,2227
2011-02-05,2011,1,2,6,5,2011,4,11,46,5,2228
2011-02-06,2011,1,2,7,6,2011,4,11,47,6,2229
2011-02-07,2011,1,2,7,7,2011,4,11,47,7,2230
2011-02-08,2011,1,2,7,8,2011,4,11,47,8,2231
2011-02-09,2011,1,2,7,9,2011,4,11,47,9,2232
2011-02-10,2011,1,2,7,10,2011,4,11,47,10,2233
2011-02-11,2011,1,2,7,11,2011,4,11,47,11,2234
2011-02-12,2011,1,2,7,12,2011,4,11,47,12,2235
2011-02-13,2011,1,2,8,13,2011,4,11,48,13,2236
2011-02-14,2011,1,2,8,14,2011,4,11,48,14,2237
2011-02-15,2011,1,2,8,15,2011,4,11,48,15,2238
2011-02-16,2011,1,2,8,16,2011,4,11,48,16,2239
2011-02-17,2011,1,2,8,17,2011,4,11,48,17,2240
2011-02-18,2011,1,2,8,18,2011,4,11,48,18,2241
2011-02-19,2011,1,2,8,19,2011,4,11,48,19,2242
2011-02-20,2011,1,2,9,20,2011,4,11,49,20,2243
2011-02-21,2011,1,2,9,21,2011,4,11,49,21,2244
2011-02-22,2011,1,2,9,22,2011,4,11,49,22,2245
2011-02-23,2011,1,2,9,23,2011,4,11,49,23,2246
2011-02-24,2011,1,2,9,24,2011,4,11,49,24,2247
2011-02-25,2011,1,2,9,25,2011,4,11,49,25,2248
2011-02-26,2011,1,2,9,26,2011,4,11,49,26,2249
2011-02-27,2011,1,2,10,27,2011,4,11,50,27,2250
2011-02-28,2011,1,2,10,28,2011,4,11,50,28,2251
2011-03-01,2011,1,3,10,1,2011,4,12,50,1,2252
2011-03-02,2011,1,3,10,2,2011,4,12,50,2,2253
2011-03-03,2011,1,3,10,3,2011,4,12,50,3,2254
2011-03-04,2011,1,3,10,4,2011,4,12,50,4,2255
2011-03-05,2011,1,3,10,5,2011,4,12,50,5,2256
2011-03-06,2011,1,3,11,6,2011,4,12,51,6,2257
2011-03-07,2011,1,3,11,7,2011,4,12,51,7,2258
2011-03-08,2011,1,3,11,8,2011,4,12,51,8,2259
2011-03-09,2011,1,3,11,9,2011,4,12,51,9,2260
2011-03-10,2011,1,3,11,10,2011,4,12,51,10,2261
2011-03-11,2011,1,3,11,11,2011,4,12,51,11,2262
2011-03-12,2011,1,3,11,12,2011,4,12,51,12,2263
2011-03-13,2011,1,3,12,13,2011,4,12,24,13,2264
2011-03-14,2011,1,3,12,14,2011,4,12,24,14,2265
2011-03-15,2011,1,3,12,15,2011,4,12,24,15,2266
2011-03-16,2011,1,3,12,16,2011,4,12,24,16,2267
2011-03-17,2011,1,3,12,17,2011,4,12,24,17,2268
2011-03-18,2011,1,3,12,18,2011,4,12,24,18,2269
2011-03-19,2011,1,3,12,19,2011,4,12,24,19,2270
2011-03-20,2011,1,3,13,20,2011,4,12,25,20,2271
2011-03-21,2011,1,3,13,21,2011,4,12,25,21,2272
2011-03-22,2011,1,3,13,22,2011,4,12,25,22,2273
2011-03-23,2011,1,3,13,23,2011,4,12,25,23,2274
2011-03-24,2011,1,3,13,24,2011,4,12,25,24,2275
2011-03-25,2011,1,3,13,25,2011,4,12,25,25,2276
2011-03-26,2011,1,3,13,26,2011,4,12,25,26,2277
2011-03-28,2011,1,3,14,28,2011,4,12,26,28,2278
2011-03-29,2011,1,3,14,29,2011,4,12,26,29,2279
2011-03-30,2011,1,3,14,30,2011,4,12,26,30,2280
2011-03-31,2011,1,3,14,31,2011,4,12,26,31,2281
2011-04-01,2011,2,4,14,1,2012,1,1,26,1,2282
2011-04-02,2011,2,4,14,2,2012,1,1,26,2,2283
2011-04-03,2011,2,4,15,3,2012,1,1,27,3,2284
2011-04-04,2011,2,4,15,4,2012,1,1,27,4,2285
2011-04-05,2011,2,4,15,5,2012,1,1,27,5,2286
2011-04-06,2011,2,4,15,6,2012,1,1,27,6,2287
2011-04-07,2011,2,4,15,7,2012,1,1,27,7,2288
2011-04-08,2011,2,4,15,8,2012,1,1,27,8,2289
2011-04-09,2011,2,4,15,9,2012,1,1,27,9,2290
2011-04-10,2011,2,4,16,10,2012,1,1,28,10,2291
2011-04-11,2011,2,4,16,11,2012,1,1,28,11,2292
2011-04-12,2011,2,4,16,12,2012,1,1,28,12,2293
2011-04-13,2011,2,4,16,13,2012,1,1,28,13,2294
2011-04-14,2011,2,4,16,14,2012,1,1,28,14,2295
2011-04-15,2011,2,4,16,15,2012,1,1,28,15,2296
2011-04-16,2011,2,4,16,16,2012,1,1,28,16,2297
2011-04-17,2011,2,4,17,17,2012,1,1,29,17,2298
2011-04-18,2011,2,4,17,18,2012,1,1,29,18,2299
2011-04-19,2011,2,4,17,19,2012,1,1,29,19,2300
2011-04-20,2011,2,4,17,20,2012,1,1,29,20,2301
2011-04-21,2011,2,4,17,21,2012,1,1,29,21,2302
2011-04-22,2011,2,4,17,22,2012,1,1,29,22,2303
2011-04-23,2011,2,4,17,23,2012,1,1,29,23,2304
2011-04-24,2011,2,4,18,24,2012,1,1,30,24,2305
2011-04-25,2011,2,4,18,25,2012,1,1,30,25,2306
2011-04-26,2011,2,4,18,26,2012,1,1,30,26,2307
2011-04-27,2011,2,4,18,27,2012,1,1,30,27,2308
2011-04-28,2011,2,4,18,28,2012,1,1,30,28,2309
2011-04-29,2011,2,4,18,29,2012,1,1,30,29,2310
2011-04-30,2011,2,4,18,30,2012,1,1,30,30,2311
2011-05-01,2011,2,5,19,1,2012,1,2,31,1,2312
2011-05-02,2011,2,5,19,2,2012,1,2,31,2,2313
2011-05-03,2011,2,5,19,3,2012,1,2,31,3,2314
2011-05-04,2011,2,5,19,4,2012,1,2,31,4,2315
2011-05-05,2011,2,5,19,5,2012,1,2,31,5,2316
2011-05-06,2011,2,5,19,6,2012,1,2,31,6,2317
2011-05-07,2011,2,5,19,7,2012,1,2,31,7,2318
2011-05-08,2011,2,5,20,8,2012,1,2,32,8,2319
2011-05-09,2011,2,5,20,9,2012,1,2,32,9,2320
2011-05-10,2011,2,5,20,10,2012,1,2,32,10,2321
2011-05-11,2011,2,5,20,11,2012,1,2,32,11,2322
2011-05-12,2011,2,5,20,12,2012,1,2,32,12,2323
2011-05-13,2011,2,5,20,13,2012,1,2,32,13,2324
2011-05-14,2011,2,5,20,14,2012,1,2,32,14,2325
2011-05-15,2011,2,5,21,15,2012,1,2,33,15,2326
2011-05-16,2011,2,5,21,16,2012,1,2,33,16,2327
2011-05-17,2011,2,5,21,17,2012,1,2,33,17,2328
2011-05-18,2011,2,5,21,18,2012,1,2,33,18,2329
2011-05-19,2011,2,5,21,19,2012,1,2,33,19,2330
2011-05-20,2011,2,5,21,20,2012,1,2,33,20,2331
2011-05-21,2011,2,5,21,21,2012,1,2,33,21,2332
2011-05-22,2011,2,5,22,22,2012,1,2,34,22,2333
2011-05-23,2011,2,5,22,23,2012,1,2,34,23,2334
2011-05-24,2011,2,5,22,24,2012,1,2,34,24,2335
2011-05-25,2011,2,5,22,25,2012,1,2,34,25,2336
2011-05-26,2011,2,5,22,26,2012,1,2,34,26,2337
2011-05-27,2011,2,5,22,27,2012,1,2,34,27,2338
2011-05-28,2011,2,5,22,28,2012,1,2,34,28,2339
2011-05-29,2011,2,5,23,29,2012,1,2,35,29,2340
2011-05-30,2011,2,5,23,30,2012,1,2,35,30,2341
2011-05-31,2011,2,5,23,31,2012,1,2,35,31,2342
2011-06-01,2011,2,6,23,1,2012,1,3,35,1,2343
2011-06-02,2011,2,6,23,2,2012,1,3,35,2,2344
2011-06-03,2011,2,6,23,3,2012,1,3,35,3,2345
2011-06-04,2011,2,6,23,4,2012,1,3,35,4,2346
2011-06-05,2011,2,6,24,5,2012,1,3,36,5,2347
2011-06-06,2011,2,6,24,6,2012,1,3,36,6,2348
2011-06-07,2011,2,6,24,7,2012,1,3,36,7,2349
2011-06-08,2011,2,6,24,8,2012,1,3,36,8,2350
2011-06-09,2011,2,6,24,9,2012,1,3,36,9,2351
2011-06-10,2011,2,6,24,10,2012,1,3,36,10,2352
2011-06-11,2011,2,6,24,11,2012,1,3,36,11,2353
2011-06-12,2011,2,6,25,12,2012,1,3,37,12,2354
2011-06-13,2011,2,6,25,13,2012,1,3,37,13,2355
2011-06-14,2011,2,6,25,14,2012,1,3,37,14,2356
2011-06-15,2011,2,6,25,15,2012,1,3,37,15,2357
2011-06-16,2011,2,6,25,16,2012,1,3,37,16,2358
2011-06-17,2011,2,6,25,17,2012,1,3,37,17,2359
2011-06-18,2011,2,6,25,18,2012,1,3,37,18,2360
2011-06-19,2011,2,6,26,19,2012,1,3,38,19,2361
2011-06-20,2011,2,6,26,20,2012,1,3,38,20,2362
2011-06-21,2011,2,6,26,21,2012,1,3,38,21,2363
2011-06-22,2011,2,6,26,22,2012,1,3,38,22,2364
2011-06-23,2011,2,6,26,23,2012,1,3,38,23,2365
2011-06-24,2011,2,6,26,24,2012,1,3,38,24,2366
2011-06-25,2011,2,6,26,25,2012,1,3,38,25,2367
2011-06-26,2011,2,6,27,26,2012,1,3,39,26,2368
2011-06-27,2011,2,6,27,27,2012,1,3,39,27,2369
2011-06-28,2011,2,6,27,28,2012,1,3,39,28,2370
2011-06-29,2011,2,6,27,29,2012,1,3,39,29,2371
2011-06-30,2011,2,6,27,30,2012,1,3,39,30,2372
2011-07-01,2011,3,7,27,1,2012,2,4,39,1,2373
2011-07-02,2011,3,7,27,2,2012,2,4,39,2,2374
2011-07-03,2011,3,7,28,3,2012,2,4,40,3,2375
2011-07-04,2011,3,7,28,4,2012,2,4,40,4,2376
2011-07-05,2011,3,7,28,5,2012,2,4,40,5,2377
2011-07-06,2011,3,7,28,6,2012,2,4,40,6,2378
2011-07-07,2011,3,7,28,7,2012,2,4,40,7,2379
2011-07-08,2011,3,7,28,8,2012,2,4,40,8,2380
2011-07-09,2011,3,7,28,9,2012,2,4,40,9,2381
2011-07-10,2011,3,7,29,10,2012,2,4,41,10,2382
2011-07-11,2011,3,7,29,11,2012,2,4,41,11,2383
2011-07-12,2011,3,7,29,12,2012,2,4,41,12,2384
2011-07-13,2011,3,7,29,13,2012,2,4,41,13,2385
2011-07-14,2011,3,7,29,14,2012,2,4,41,14,2386
2011-07-15,2011,3,7,29,15,2012,2,4,41,15,2387
2011-07-16,2011,3,7,29,16,2012,2,4,41,16,2388
2011-07-17,2011,3,7,30,17,2012,2,4,42,17,2389
2011-07-18,2011,3,7,30,18,2012,2,4,42,18,2390
2011-07-19,2011,3,7,30,19,2012,2,4,42,19,2391
2011-07-20,2011,3,7,30,20,2012,2,4,42,20,2392
2011-07-21,2011,3,7,30,21,2012,2,4,42,21,2393
2011-07-22,2011,3,7,30,22,2012,2,4,42,22,2394
2011-07-23,2011,3,7,30,23,2012,2,4,42,23,2395
2011-07-24,2011,3,7,31,24,2012,2,4,43,24,2396
2011-07-25,2011,3,7,31,25,2012,2,4,43,25,2397
2011-07-26,2011,3,7,31,26,2012,2,4,43,26,2398
2011-07-27,2011,3,7,31,27,2012,2,4,43,27,2399
2011-07-28,2011,3,7,31,28,2012,2,4,43,28,2400
2011-07-29,2011,3,7,31,29,2012,2,4,43,29,2401
2011-07-30,2011,3,7,31,30,2012,2,4,43,30,2402
2011-07-31,2011,3,7,32,31,2012,2,4,44,31,2403
2011-08-01,2011,3,8,32,1,2012,2,5,44,1,2404
2011-08-02,2011,3,8,32,2,2012,2,5,44,2,2405
2011-08-03,2011,3,8,32,3,2012,2,5,44,3,2406
2011-08-04,2011,3,8,32,4,2012,2,5,44,4,2407
2011-08-05,2011,3,8,32,5,2012,2,5,44,5,2408
2011-08-06,2011,3,8,32,6,2012,2,5,44,6,2409
2011-08-07,2011,3,8,33,7,2012,2,5,45,7,2410
2011-08-08,2011,3,8,33,8,2012,2,5,45,8,2411
2011-08-09,2011,3,8,33,9,2012,2,5,45,9,2412
2011-08-10,2011,3,8,33,10,2012,2,5,45,10,2413
2011-08-11,2011,3,8,33,11,2012,2,5,45,11,2414
2011-08-12,2011,3,8,33,12,2012,2,5,45,12,2415
2011-08-13,2011,3,8,33,13,2012,2,5,45,13,2416
2011-08-14,2011,3,8,34,14,2012,2,5,46,14,2417
2011-08-15,2011,3,8,34,15,2012,2,5,46,15,2418
2011-08-16,2011,3,8,34,16,2012,2,5,46,16,2419
2011-08-17,2011,3,8,34,17,2012,2,5,46,17,2420
2011-08-18,2011,3,8,34,18,2012,2,5,46,18,2421
2011-08-19,2011,3,8,34,19,2012,2,5,46,19,2422
2011-08-20,2011,3,8,34,20,2012,2,5,46,20,2423
2011-08-21,2011,3,8,35,21,2012,2,5,47,21,2424
2011-08-22,2011,3,8,35,22,2012,2,5,47,22,2425
2011-08-23,2011,3,8,35,23,2012,2,5,47,23,2426
2011-08-24,2011,3,8,35,24,2012,2,5,47,24,2427
2011-08-25,2011,3,8,35,25,2012,2,5,47,25,2428
2011-08-26,2011,3,8,35,26,2012,2,5,47,26,2429
2011-08-27,2011,3,8,35,27,2012,2,5,47,27,2430
2011-08-28,2011,3,8,36,28,2012,2,5,48,28,2431
2011-08-29,2011,3,8,36,29,2012,2,5,48,29,2432
2011-08-30,2011,3,8,36,30,2012,2,5,48,30,2433
2011-08-31,2011,3,8,36,31,2012,2,5,48,31,2434
2011-09-01,2011,3,9,36,1,2012,2,6,48,1,2435
2011-09-02,2011,3,9,36,2,2012,2,6,48,2,2436
2011-09-03,2011,3,9,36,3,2012,2,6,48,3,2437
2011-09-04,2011,3,9,37,4,2012,2,6,49,4,2438
2011-09-05,2011,3,9,37,5,2012,2,6,49,5,2439
2011-09-06,2011,3,9,37,6,2012,2,6,49,6,2440
2011-09-07,2011,3,9,37,7,2012,2,6,49,7,2441
2011-09-08,2011,3,9,37,8,2012,2,6,49,8,2442
2011-09-09,2011,3,9,37,9,2012,2,6,49,9,2443
2011-09-10,2011,3,9,37,10,2012,2,6,49,10,2444
2011-09-11,2011,3,9,38,11,2012,2,6,50,11,2445
2011-09-12,2011,3,9,38,12,2012,2,6,50,12,2446
2011-09-13,2011,3,9,38,13,2012,2,6,50,13,2447
2011-09-14,2011,3,9,38,14,2012,2,6,50,14,2448
2011-09-15,2011,3,9,38,15,2012,2,6,50,15,2449
2011-09-16,2011,3,9,38,16,2012,2,6,50,16,2450
2011-09-17,2011,3,9,38,17,2012,2,6,50,17,2451
2011-09-18,2011,3,9,39,18,2012,2,6,51,18,2452
2011-09-19,2011,3,9,39,19,2012,2,6,51,19,2453
2011-09-20,2011,3,9,39,20,2012,2,6,51,20,2454
2011-09-21,2011,3,9,39,21,2012,2,6,51,21,2455
2011-09-22,2011,3,9,39,22,2012,2,6,51,22,2456
2011-09-23,2011,3,9,39,23,2012,2,6,51,23,2457
2011-09-24,2011,3,9,39,24,2012,2,6,51,24,2458
2011-09-25,2011,3,9,40,25,2012,2,6,52,25,2459
2011-09-26,2011,3,9,40,26,2012,2,6,52,26,2460
2011-09-27,2011,3,9,40,27,2012,2,6,52,27,2461
2011-09-28,2011,3,9,40,28,2012,2,6,52,28,2462
2011-09-29,2011,3,9,40,29,2012,2,6,52,29,2463
2011-09-30,2011,3,9,40,30,2012,2,6,52,30,2464
2011-10-01,2011,4,10,40,1,2012,3,7,52,1,2465
2011-10-02,2011,4,10,41,2,2012,3,7,53,2,2466
2011-10-03,2011,4,10,41,3,2012,3,7,53,3,2467
2011-10-04,2011,4,10,41,4,2012,3,7,53,4,2468
2011-10-05,2011,4,10,41,5,2012,3,7,53,5,2469
2011-10-06,2011,4,10,41,6,2012,3,7,53,6,2470
2011-10-07,2011,4,10,41,7,2012,3,7,53,7,2471
2011-10-08,2011,4,10,41,8,2012,3,7,53,8,2472
2011-10-09,2011,4,10,42,9,2012,3,7,54,9,2473
2011-10-10,2011,4,10,42,10,2012,3,7,54,10,2474
2011-10-11,2011,4,10,42,11,2012,3,7,54,11,2475
2011-10-12,2011,4,10,42,12,2012,3,7,54,12,2476
2011-10-13,2011,4,10,42,13,2012,3,7,54,13,2477
2011-10-14,2011,4,10,42,14,2012,3,7,54,14,2478
2011-10-15,2011,4,10,42,15,2012,3,7,54,15,2479
2011-10-16,2011,4,10,43,16,2012,3,7,55,16,2480
2011-10-17,2011,4,10,43,17,2012,3,7,55,17,2481
2011-10-18,2011,4,10,43,18,2012,3,7,55,18,2482
2011-10-19,2011,4,10,43,19,2012,3,7,55,19,2483
2011-10-20,2011,4,10,43,20,2012,3,7,55,20,2484
2011-10-21,2011,4,10,43,21,2012,3,7,55,21,2485
2011-10-22,2011,4,10,43,22,2012,3,7,55,22,2486
2011-10-23,2011,4,10,44,23,2012,3,7,56,23,2487
2011-10-24,2011,4,10,44,24,2012,3,7,56,24,2488
2011-10-25,2011,4,10,44,25,2012,3,7,56,25,2489
2011-10-26,2011,4,10,44,26,2012,3,7,56,26,2490
2011-10-27,2011,4,10,44,27,2012,3,7,56,27,2491
2011-10-28,2011,4,10,44,28,2012,3,7,56,28,2492
2011-10-29,2011,4,10,44,29,2012,3,7,56,29,2493
2011-10-30,2011,4,10,45,30,2012,3,7,57,30,2494
2011-10-31,2011,4,10,45,31,2012,3,7,57,31,2495
