invoice,custID,prodID,salesDate,amt,qty,discounted
2056,9,48,31-10-07,119,103,0
2057,18,8,25-09-09,399,50,0
2058,1,48,27-04-10,238,37,0
2058,1,96,27-04-10,392,25,0
2058,1,62,27-04-10,169,167,0
2058,1,27,27-04-10,297,41,0
2058,1,92,27-04-10,100,48,0
2059,29,4,9/10/10,142,33,0
2059,29,74,9/10/10,323,177,0
2060,32,12,29-10-10,239,149,0
2061,27,79,21-03-06,363,59,0
2062,27,84,21-03-07,331,93,0
2063,34,50,18-08-09,106,198,0
2063,34,62,18-08-09,360,122,0
2064,10,25,21-11-08,344,130,0
2064,10,91,21-11-08,241,105,0
2065,18,28,26-10-09,172,58,0
2066,5,11,15-10-06,238,127,0
2066,5,82,15-10-06,246,122,0
2066,5,102,15-10-06,214,68,0
2067,5,89,15-10-08,330,177,0
2068,5,102,15-10-09,151,130,0
2068,5,75,15-10-09,102,31,0
2069,18,52,26-10-07,239,153,0
2070,18,20,26-10-06,339,108,0
2071,10,4,21-11-05,104,142,0
2071,10,34,21-11-05,109,146,0
2071,10,15,21-11-05,159,112,0
2072,2,53,11/5/09,168,106,0
2073,10,44,21-11-07,237,124,0
2073,10,51,21-11-07,103,168,0
2073,10,17,21-11-07,109,52,0
2074,37,46,15-03-07,120,33,0
2075,10,43,30-01-10,394,124,0
2076,3,53,18-09-10,260,124,0
2076,3,8,18-09-10,265,134,0
2077,7,37,19-01-07,134,131,0
2077,7,43,19-01-07,284,175,0
2077,7,84,19-01-07,206,161,0
2078,4,18,16-05-06,180,162,0
2079,4,76,16-05-07,151,183,0
2080,11,67,19-11-08,103,175,0
2080,11,30,19-11-08,282,199,0
2081,23,8,27-06-10,250,49,0
2081,23,44,27-06-10,323,101,0
2082,4,11,16-05-09,303,76,0
2082,4,84,16-05-09,249,194,0
2083,7,34,1/4/09,344,97,0
2084,40,72,15-08-10,368,23,0
2084,40,61,15-08-10,249,151,0
2084,40,33,15-08-10,110,83,0
2084,40,38,15-08-10,252,188,0
2085,35,66,6/5/08,244,42,0
2086,8,6,14-06-10,185,27,0
2087,26,22,24-04-10,244,89,0
2087,26,10,24-04-10,298,40,0
2087,26,70,24-04-10,117,96,0
2088,19,45,15-09-10,162,21,0
2089,18,8,19-07-07,121,121,0
2090,18,44,19-07-05,299,93,0
2090,18,3,19-07-05,389,179,0
2090,18,4,19-07-05,191,170,0
2091,34,28,13-05-06,383,101,0
2091,34,26,13-05-06,173,36,0
2092,5,56,15-09-08,289,177,0
2093,12,45,10/7/09,270,95,0
2093,12,59,10/7/09,281,170,0
2094,5,94,15-09-07,323,39,0
2095,34,26,13-05-09,209,158,0
2096,18,85,19-07-09,201,12,0
2096,18,58,19-07-09,346,97,0
2097,18,67,19-07-08,223,19,0
2098,38,9,4/6/08,333,36,0
2099,13,67,31-01-10,146,35,0
2099,13,87,31-01-10,186,176,0
2100,23,53,7/8/10,231,112,0
2101,38,103,4/6/05,198,176,0
2101,38,8,4/6/05,331,76,0
2102,38,41,4/6/06,112,43,0
2102,38,72,4/6/06,276,19,0
2103,14,26,29-05-10,272,165,0
2103,14,74,29-05-10,264,29,0
2104,18,53,12/2/08,159,155,0
2105,29,58,14-05-08,101,27,0
2106,29,26,14-05-09,325,124,0
2107,29,88,14-05-07,319,36,0
2108,36,9,30-01-07,214,35,0
2109,18,99,14-06-07,144,123,0
2110,7,82,4/7/05,327,47,0
2111,26,52,22-10-08,395,186,0
2111,26,76,22-10-08,279,38,0
2111,26,14,22-10-08,137,147,0
2111,26,68,22-10-08,375,186,0
2112,15,38,1/12/06,130,31,0
2113,37,33,25-11-06,340,35,0
2113,37,54,25-11-06,383,173,0
2114,34,69,1/9/05,291,62,0
2115,34,62,1/9/07,221,199,0
2115,34,10,1/9/07,204,86,0
2116,34,48,1/9/08,264,152,0
2116,34,62,1/9/08,143,93,0
2117,34,104,1/9/09,335,74,0
2118,37,5,25-11-08,247,61,0
2119,26,47,22-10-05,137,22,0
2119,26,60,22-10-05,237,195,0
2120,26,2,22-10-06,153,181,0
2121,34,5,23-07-08,108,75,0
2121,34,104,23-07-08,360,86,0
2122,29,71,22-10-06,175,75,0
2123,3,68,30-03-06,353,132,0
2123,3,6,30-03-06,316,158,0
2124,3,43,30-03-09,356,12,0
2125,24,80,23-07-07,299,167,0
2125,24,27,23-07-07,286,162,0
2126,34,96,23-07-07,284,89,0
2126,34,83,23-07-07,159,84,0
2127,25,78,6/10/08,261,162,0
2128,27,98,19-07-10,244,60,0
2128,27,19,19-07-10,363,188,0
2129,25,12,6/10/07,355,199,0
2129,25,67,6/10/07,180,46,0
2130,25,83,6/10/06,149,185,0
2131,36,77,6/6/09,153,94,0
2131,36,68,6/6/09,284,110,0
2132,21,16,12/9/07,103,132,0
2133,36,36,6/6/05,133,135,0
2133,36,15,6/6/05,330,129,0
2134,36,28,6/6/07,127,197,0
2134,36,2,6/6/07,398,149,0
2134,36,30,6/6/07,146,63,0
2135,25,24,28-02-08,193,38,0
2135,25,31,28-02-08,185,176,0
2136,25,43,28-02-09,208,47,0
2136,25,41,28-02-09,194,74,0
2136,25,30,28-02-09,198,91,0
2137,39,3,11/1/06,353,182,0
2137,39,98,11/1/06,122,184,0
2137,39,65,11/1/06,206,62,0
2138,6,96,11/2/07,366,97,0
2139,34,105,27-02-07,323,145,0
2140,6,9,11/2/05,139,38,0
2140,6,84,11/2/05,173,99,0
2140,6,22,11/2/05,243,151,0
2141,34,2,27-02-09,383,75,0
2142,34,39,27-02-08,340,112,0
2143,6,71,11/2/08,370,154,0
2144,8,4,23-07-10,177,141,0
2145,30,29,30-06-05,212,147,0
2146,25,11,28-02-05,162,31,0
2146,25,39,28-02-05,388,76,0
2147,16,103,5/4/09,337,154,0
2147,16,84,5/4/09,171,105,0
2148,25,13,28-02-07,218,170,0
2149,31,5,24-08-10,195,65,0
2150,26,4,15-05-10,275,156,0
2151,24,49,14-04-10,162,141,0
2152,8,68,5/8/10,301,177,0
2153,34,92,6/5/10,282,85,0
2153,34,14,6/5/10,222,123,0
2154,37,84,9/5/10,351,57,0
2155,24,25,27-04-08,159,66,0
2156,24,58,27-04-09,219,52,0
2156,24,17,27-04-09,154,194,0
2157,24,16,27-04-06,327,59,0
2157,24,62,27-04-06,205,165,0
2158,34,75,20-07-10,368,72,0
2159,24,33,27-04-05,204,183,0
2160,40,48,18-07-10,162,138,0
2160,40,64,18-07-10,152,198,0
2160,40,102,18-07-10,327,45,0
2160,40,25,18-07-10,240,28,0
2161,10,85,14-04-07,280,70,0
2161,10,60,14-04-07,106,74,0
2162,10,29,14-04-06,269,196,0
2162,10,84,14-04-06,132,48,0
2163,10,56,14-04-05,246,11,0
2164,1,97,2/5/06,207,142,0
2164,1,32,2/5/06,155,163,0
2165,21,8,4/11/07,133,136,0
2165,21,78,4/11/07,366,137,0
2166,21,48,4/11/05,323,81,0
2167,21,50,4/11/08,275,13,0
2167,21,18,4/11/08,212,69,0
2167,21,62,4/11/08,340,159,0
2167,21,54,4/11/08,216,121,0
2167,21,1,4/11/08,216,66,0
2168,21,85,4/11/09,297,25,0
2169,24,61,25-02-08,279,118,0
2170,25,76,12/12/06,400,70,0
2170,25,67,12/12/06,394,68,0
2171,7,16,17-12-05,304,12,0
2171,7,79,17-12-05,186,148,0
2172,37,74,5/10/07,381,20,0
2172,37,79,5/10/07,278,123,0
2172,37,4,5/10/07,280,164,0
2173,21,26,12/9/08,334,69,0
2174,37,91,1/11/06,195,118,0
2175,37,37,1/11/07,327,64,0
2175,37,33,1/11/07,389,110,0
2176,21,69,12/9/09,214,50,0
2176,21,88,12/9/09,165,24,0
2177,8,88,7/3/06,348,168,0
2178,25,105,12/12/08,194,127,0
2179,25,7,12/12/09,122,39,0
2180,36,65,30-01-08,193,97,0
2180,36,64,30-01-08,252,199,0
2180,36,102,30-01-08,219,193,0
2180,36,37,30-01-08,234,167,0
2181,22,53,13-05-05,235,149,0
2182,19,88,2/6/10,219,79,0
2183,20,63,6/7/06,321,140,0
2184,35,9,11/2/09,137,115,0
2184,35,65,11/2/09,373,77,0
2184,35,22,11/2/09,156,191,0
2184,35,74,11/2/09,295,63,0
2185,39,79,15-09-06,126,115,0
2186,35,56,11/2/05,101,62,0
2186,35,59,11/2/05,367,191,0
2187,35,54,11/2/06,252,47,0
2188,34,1,18-07-10,261,17,0
2189,34,61,29-11-09,371,131,0
2189,34,12,29-11-09,328,194,0
2190,34,64,29-11-06,277,142,0
2190,34,84,29-11-06,112,44,0
2191,34,104,29-11-05,173,56,0
2191,34,17,29-11-05,222,73,0
2192,13,97,21-06-10,358,97,0
2192,13,19,21-06-10,116,116,0
2193,20,105,6/7/07,356,59,0
2194,23,36,20-04-10,398,68,0
2194,23,57,20-04-10,206,16,0
2195,18,53,19-12-05,162,173,0
2195,18,93,19-12-05,358,163,0
2195,18,59,19-12-05,213,43,0
2195,18,102,19-12-05,153,182,0
2196,28,80,1/12/08,150,57,0
2197,18,61,19-12-06,358,121,0
2198,28,65,1/12/06,193,146,0
2199,26,46,5/7/10,211,132,0
2199,26,79,5/7/10,195,158,0
2200,3,68,29-01-05,241,71,0
2201,20,13,30-04-07,335,75,0
2201,20,97,30-04-07,146,124,0
2202,34,18,1/5/08,127,34,0
2202,34,2,1/5/08,236,10,0
2203,40,19,17-07-08,296,183,0
2204,34,14,1/5/05,400,58,0
2204,34,26,1/5/05,239,35,0
2205,34,73,1/5/06,134,20,0
2206,10,56,25-03-09,374,93,0
2207,3,53,29-01-09,128,186,0
2208,3,91,29-01-08,358,18,0
2208,3,21,29-01-08,130,77,0
2209,33,3,1/12/07,191,72,0
2210,20,82,30-04-09,147,120,0
2210,20,7,30-04-09,216,140,0
2210,20,9,30-04-09,352,152,0
2210,20,55,30-04-09,224,198,0
2210,20,1,30-04-09,159,124,0
2211,36,70,22-09-10,279,184,0
2212,23,103,7/5/06,209,129,0
2213,8,33,7/3/05,370,25,0
2213,8,88,7/3/05,137,31,0
2214,23,26,7/5/08,236,179,0
2215,23,55,7/5/09,396,10,0
2215,23,2,7/5/09,129,165,0
2216,28,46,1/11/05,383,32,0
2217,1,51,28-07-08,227,190,0
2217,1,72,28-07-08,365,95,0
2217,1,64,28-07-08,166,32,0
2218,15,79,17-02-08,255,104,0
2218,15,98,17-02-08,100,182,0
2218,15,82,17-02-08,156,23,0
2219,6,100,4/4/07,230,128,0
2220,15,16,17-02-05,188,29,0
2221,1,26,28-07-05,385,20,0
2221,1,83,28-07-05,197,48,0
2222,15,53,17-02-07,333,41,0
2222,15,78,17-02-07,245,31,0
2222,15,93,17-02-07,375,127,0
2223,15,19,17-02-06,231,122,0
2224,32,101,3/12/08,324,88,0
2225,28,16,6/10/10,188,64,0
2225,28,56,6/10/10,326,49,0
2225,28,45,6/10/10,391,103,0
2226,8,79,10/2/10,178,114,0
2227,1,18,17-10-10,213,166,0
2228,23,99,20-12-09,349,137,0
2229,23,15,20-12-08,128,13,0
2230,28,71,1/11/07,119,13,0
2230,28,76,1/11/07,184,92,0
2231,23,74,20-12-06,400,104,0
2231,23,5,20-12-06,165,138,0
2232,23,48,20-12-05,315,74,0
2232,23,88,20-12-05,293,18,0
2232,23,62,20-12-05,336,100,0
2233,3,16,11/5/06,164,23,0
2234,31,98,12/10/09,160,154,0
2234,31,64,12/10/09,342,131,0
2234,31,89,12/10/09,384,150,0
2235,31,90,12/10/08,121,126,0
2236,39,91,12/12/09,243,64,0
2236,39,29,12/12/09,192,165,0
2237,15,67,31-05-07,121,162,0
2237,15,85,31-05-07,175,152,0
2238,31,102,12/10/05,152,75,0
2239,15,93,31-05-09,239,24,0
2239,15,92,31-05-09,385,153,0
2239,15,88,31-05-09,348,187,0
2239,15,19,31-05-09,391,45,0
2239,15,37,31-05-09,392,53,0
2240,31,68,12/10/07,105,92,0
2241,31,98,12/10/06,202,84,0
2241,31,22,12/10/06,339,112,0
2242,24,61,23-02-10,124,136,0
2243,5,92,1/8/10,121,125,0
2243,5,57,1/8/10,267,18,0
2244,8,19,29-11-06,163,41,0
2244,8,7,29-11-06,215,87,0
2245,7,73,12/10/08,182,103,0
2245,7,76,12/10/08,232,138,0
2246,39,59,14-08-10,229,161,0
2247,5,26,15-02-10,104,111,0
2247,5,33,15-02-10,240,29,0
2248,16,40,21-09-08,223,88,0
2248,16,39,21-09-08,396,110,0
2248,16,53,21-09-08,391,197,0
2248,16,83,21-09-08,161,134,0
2249,2,95,13-03-08,393,149,0
2250,23,97,20-03-10,128,39,0
2250,23,54,20-03-10,117,122,0
2251,2,75,13-03-07,178,190,0
2252,16,52,21-09-07,323,90,0
2252,16,23,21-09-07,235,17,0
2252,16,15,21-09-07,284,141,0
2253,2,91,13-03-05,339,154,0
2254,16,8,21-09-05,275,135,0
2254,16,18,21-09-05,312,31,0
2255,11,13,31-12-08,104,117,0
2256,11,1,31-12-05,100,109,0
2257,24,41,4/3/08,320,134,0
2258,14,46,12/4/10,331,92,0
2259,2,75,23-07-07,366,28,0
2260,24,94,4/3/09,127,45,0
2261,4,44,27-08-10,262,38,0
2261,4,67,27-08-10,297,58,0
2261,4,81,27-08-10,354,130,0
2262,13,32,1/3/09,341,162,0
2262,13,30,1/3/09,350,166,0
2263,24,95,25-09-06,383,183,0
2264,24,91,25-09-05,340,11,0
2265,13,93,1/3/07,368,75,0
2266,24,105,25-09-08,322,196,0
2266,24,48,25-09-08,257,172,0
2266,24,86,25-09-08,151,91,0
2267,39,39,1/4/10,316,177,0
2268,38,42,3/3/06,301,184,0
2268,38,2,3/3/06,358,15,0
2269,38,46,3/3/07,113,74,0
2270,38,87,3/3/09,183,193,0
2270,38,37,3/3/09,114,104,0
2271,23,94,4/5/10,351,126,0
2271,23,49,4/5/10,395,111,0
2272,17,98,20-08-09,170,184,0
2273,3,79,17-04-06,116,145,0
2274,35,34,11/5/10,384,156,0
2275,25,34,17-08-08,366,103,0
2275,25,55,17-08-08,107,177,0
2275,25,45,17-08-08,355,124,0
2276,23,10,1/4/07,234,163,0
2277,3,6,17-04-08,300,12,0
2278,22,15,11/6/10,391,33,0
2279,24,42,4/3/07,319,39,0
2279,24,39,4/3/07,129,21,0
2280,9,92,21-02-06,107,81,0
2281,15,27,4/9/09,285,122,0
2282,25,64,16-12-09,283,24,0
2283,16,34,2/1/06,237,42,0
2283,16,89,2/1/06,109,120,0
2284,40,82,12/5/09,315,116,0
2284,40,33,12/5/09,396,47,0
2285,40,94,12/5/08,330,180,0
2286,40,50,12/5/07,349,188,0
2287,40,26,12/5/06,361,67,0
2288,40,56,12/5/05,326,56,0
2288,40,44,12/5/05,135,12,0
2289,16,101,2/1/08,254,199,0
2290,15,14,4/9/05,296,63,0
2290,15,34,4/9/05,255,39,0
2291,23,104,9/1/08,310,83,0
2291,23,30,9/1/08,124,60,0
2292,1,32,28-03-05,347,49,0
2292,1,55,28-03-05,314,132,0
2293,1,104,28-03-06,266,76,0
2294,15,61,17-06-06,289,140,0
2294,15,66,17-06-06,126,171,0
2294,15,105,17-06-06,337,55,0
2295,9,40,19-12-07,400,45,0
2295,9,80,19-12-07,135,35,0
2296,28,22,13-08-09,292,148,0
2297,9,2,19-12-05,266,69,0
2297,9,35,19-12-05,359,144,0
2298,28,24,13-08-07,399,64,0
2299,28,62,13-08-05,398,101,0
2300,9,16,19-12-09,360,162,0
2300,9,37,19-12-09,387,151,0
2301,1,16,28-03-08,164,87,0
2301,1,38,28-03-08,134,82,0
2302,15,25,17-06-08,194,194,0
2302,15,52,17-06-08,224,117,0
2303,6,68,16-07-10,124,175,0
2304,12,92,12/9/05,225,54,0
2305,28,45,31-05-08,188,92,0
2305,28,102,31-05-08,338,18,0
2305,28,5,31-05-08,132,187,0
2306,28,90,31-05-09,193,45,0
2307,34,89,14-03-09,126,169,0
2307,34,17,14-03-09,288,187,0
2308,28,71,31-05-06,192,35,0
2308,28,26,31-05-06,171,75,0
2309,29,51,29-08-10,332,15,0
2310,7,59,9/5/07,364,125,0
2310,7,74,9/5/07,343,66,0
2311,34,88,24-06-10,219,147,0
2311,34,22,24-06-10,212,76,0
2311,34,90,24-06-10,245,86,0
2312,5,32,8/9/06,268,55,0
2312,5,63,8/9/06,266,36,0
2313,5,44,8/9/07,329,11,0
2314,5,8,8/9/08,308,180,0
2314,5,37,8/9/08,356,198,0
2314,5,104,8/9/08,317,139,0
2314,5,22,8/9/08,227,174,0
2314,5,41,8/9/08,387,159,0
2315,12,59,1/5/06,340,71,0
2315,12,16,1/5/06,380,65,0
2316,15,17,11/9/07,185,78,0
2316,15,13,11/9/07,390,33,0
2317,23,101,19-11-07,369,186,0
2318,10,87,19-07-05,369,49,0
2319,40,92,16-08-08,238,12,0
2319,40,78,16-08-08,379,14,0
2320,40,80,16-08-09,277,89,0
2321,36,9,21-07-09,339,100,0
2321,36,52,21-07-09,305,31,0
2322,9,44,4/5/08,324,127,0
2322,9,10,4/5/08,333,125,0
2322,9,56,4/5/08,341,54,0
2323,40,55,9/8/08,272,146,0
2323,40,29,9/8/08,330,167,0
2324,9,31,4/5/06,205,99,0
2324,9,14,4/5/06,139,165,0
2325,8,71,14-10-05,215,57,0
2326,33,87,30-12-07,305,146,0
2327,40,32,16-08-06,333,51,0
2328,40,77,16-08-07,194,114,0
2329,6,48,2/3/09,147,17,0
2330,40,8,13-05-07,138,32,0
2330,40,84,13-05-07,114,199,0
2331,26,31,23-04-10,112,62,0
2332,6,35,2/3/05,345,96,0
2333,8,55,14-10-08,117,16,0
2334,40,20,13-05-08,330,49,0
2335,40,1,13-05-09,117,50,0
2336,34,69,18-11-07,390,174,0
2336,34,31,18-11-07,308,74,0
2337,22,92,30-08-05,365,175,0
2337,22,10,30-08-05,366,73,0
2338,39,91,28-02-10,197,11,0
2339,22,95,30-08-07,144,144,0
2340,24,80,27-10-05,251,142,0
2341,3,10,26-11-09,122,185,0
2341,3,63,26-11-09,348,173,0
2342,34,61,18-11-09,311,105,0
2342,34,29,18-11-09,144,145,0
2342,34,53,18-11-09,169,24,0
2342,34,15,18-11-09,333,62,0
2343,34,52,18-11-08,371,128,0
2343,34,94,18-11-08,108,29,0
2344,23,78,13-04-06,132,183,0
2345,6,88,1/7/10,255,190,0
2345,6,90,1/7/10,335,64,0
2345,6,102,1/7/10,229,41,0
2346,23,98,13-04-05,346,78,0
2346,23,7,13-04-05,100,103,0
2346,23,68,13-04-05,316,82,0
2346,23,23,13-04-05,106,122,0
2347,35,4,24-09-10,249,110,0
2347,35,24,24-09-10,152,181,0
2348,6,63,30-07-10,129,28,0
2348,6,78,30-07-10,208,120,0
2349,11,80,25-05-07,284,36,0
2350,26,24,25-08-08,147,13,0
2350,26,52,25-08-08,147,114,0
2351,28,97,13-03-07,138,104,0
2351,28,60,13-03-07,170,93,0
2351,28,22,13-03-07,364,178,0
2352,26,64,25-08-06,225,54,0
2352,26,56,25-08-06,347,30,0
2353,36,69,25-06-09,391,171,0
2354,39,97,21-05-10,225,196,0
2354,39,3,21-05-10,113,161,0
2355,26,43,25-08-05,391,43,0
2355,26,97,25-08-05,196,118,0
2356,11,97,25-05-05,250,124,0
2357,5,59,16-10-09,268,130,0
2358,36,26,25-06-08,294,167,0
2359,26,2,18-06-07,238,151,0
2359,26,51,18-06-07,162,185,0
2360,37,68,19-01-10,395,173,0
2361,12,34,17-01-09,115,56,0
2361,12,47,17-01-09,103,106,0
2362,33,66,25-04-09,285,67,0
2363,12,84,17-01-05,127,181,0
2364,33,31,25-04-05,287,42,0
2365,33,5,25-04-06,210,77,0
2365,33,67,25-04-06,395,85,0
2366,33,52,25-04-07,175,173,0
2366,33,55,25-04-07,314,62,0
2367,33,10,28-01-06,213,133,0
2368,33,94,28-01-07,230,166,0
2369,4,75,5/11/07,125,152,0
2369,4,99,5/11/07,399,72,0
2369,4,69,5/11/07,226,131,0
2370,4,18,5/11/05,135,68,0
2370,4,20,5/11/05,369,121,0
2370,4,99,5/11/05,210,51,0
2371,22,4,11/2/10,286,169,0
2371,22,52,11/2/10,243,37,0
2372,4,92,5/11/08,393,147,0
2373,33,39,28-01-09,178,24,0
2373,33,46,28-01-09,353,185,0
2374,19,95,12/1/10,381,20,0
2375,21,100,19-08-08,312,116,0
2375,21,27,19-08-08,291,132,0
2376,16,37,8/7/07,271,55,0
2377,21,101,19-08-07,321,31,0
2377,21,55,19-08-07,295,181,0
2377,21,14,19-08-07,102,114,0
2377,21,59,19-08-07,317,194,0
2377,21,73,19-08-07,190,187,0
2378,16,65,8/7/05,304,173,0
2379,25,49,20-04-09,279,196,0
2379,25,71,20-04-09,294,39,0
2380,23,58,10/9/06,103,74,0
2380,23,6,10/9/06,107,200,0
2381,28,54,13-03-08,166,97,0
2382,36,92,23-08-07,338,110,0
2383,36,11,23-08-06,302,90,0
2384,8,39,2/6/10,209,37,0
2385,36,83,23-08-08,177,25,0
2386,23,21,10/9/08,177,58,0
2387,23,47,10/9/09,387,20,0
2388,15,84,2/2/05,227,102,0
2389,23,2,27-10-06,142,146,0
2390,30,66,30-05-10,287,96,0
2391,25,10,13-03-10,136,87,0
2391,25,69,13-03-10,309,199,0
2392,2,13,18-07-08,253,54,0
2393,2,24,18-07-09,235,48,0
2393,2,9,18-07-09,355,43,0
2394,25,55,9/3/10,289,143,0
2395,22,32,28-08-07,205,153,0
2396,22,69,28-08-06,364,110,0
2397,22,98,28-08-05,268,167,0
2398,22,6,28-08-09,199,39,0
2398,22,36,28-08-09,277,73,0
2398,22,98,28-08-09,304,13,0
2399,2,9,18-07-06,226,59,0
2400,2,29,18-07-07,211,126,0
2401,23,69,14-09-07,346,151,0
2402,23,39,14-09-05,138,134,0
2403,30,71,3/5/06,394,180,0
2404,7,56,11/7/07,392,65,0
2404,7,1,11/7/07,338,135,0
2405,36,12,23-11-09,244,125,0
2405,36,35,23-11-09,282,62,0
2405,36,15,23-11-09,101,137,0
2406,30,86,3/5/05,392,149,0
2407,36,55,23-11-07,265,80,0
2408,7,10,11/7/08,265,193,0
2408,7,62,11/7/08,187,96,0
2409,30,16,3/5/09,130,91,0
2410,23,32,14-09-08,277,157,0
2411,1,91,21-03-09,193,135,0
2411,1,98,21-03-09,157,177,0
2411,1,23,21-03-09,234,62,0
2411,1,18,21-03-09,198,108,0
2412,1,52,21-03-08,279,63,0
2412,1,55,21-03-08,246,149,0
2412,1,24,21-03-08,263,98,0
2413,9,1,10/5/10,376,40,0
2414,1,102,21-03-07,360,90,0
2415,1,29,21-03-06,263,195,0
2416,27,32,3/7/10,215,85,0
2417,33,59,19-02-10,242,45,0
2418,1,62,22-07-10,127,55,0
2419,4,89,25-10-06,282,53,0
2419,4,79,25-10-06,229,28,0
2420,4,4,25-10-07,170,51,0
2421,4,61,21-11-06,156,163,0
2422,4,50,21-11-08,356,85,0
2422,4,61,21-11-08,116,57,0
2422,4,62,21-11-08,283,52,0
2423,4,78,25-10-08,167,37,0
2424,25,93,24-06-10,122,136,0
2425,19,72,7/9/07,141,121,0
2426,33,23,29-10-08,313,78,0
2426,33,27,29-10-08,306,124,0
2427,19,96,7/9/05,277,129,0
2427,19,48,7/9/05,386,164,0
2428,25,84,9/4/08,264,66,0
2429,33,30,29-10-07,235,132,0
2430,1,9,5/11/09,394,197,0
2430,1,101,5/11/09,395,45,0
2430,1,86,5/11/09,246,125,0
2430,1,98,5/11/09,373,145,0
2430,1,17,5/11/09,347,102,0
2431,18,37,31-07-05,295,189,0
2432,24,42,25-02-10,168,87,0
2432,24,24,25-02-10,320,174,0
2432,24,88,25-02-10,321,60,0
2433,18,50,31-07-07,372,179,0
2433,18,76,31-07-07,329,140,0
2434,18,83,31-07-06,106,74,0
2434,18,97,31-07-06,195,38,0
2435,18,33,31-07-09,113,148,0
2436,18,90,31-07-08,165,192,0
2436,18,102,31-07-08,336,52,0
2437,32,85,4/4/10,103,148,0
2438,19,103,11/1/06,389,20,0
2438,19,46,11/1/06,264,22,0
2438,19,5,11/1/06,101,74,0
2439,14,11,11/11/08,179,173,0
2440,19,64,11/1/05,306,112,0
2440,19,98,11/1/05,378,135,0
2441,22,38,22-04-05,255,50,0
2442,21,6,20-06-06,300,195,0
2443,21,8,20-06-08,166,27,0
2444,21,38,20-06-09,144,180,0
2445,33,49,31-03-06,215,15,0
2445,33,101,31-03-06,352,19,0
2446,33,12,31-03-07,132,116,0
2447,19,52,11/1/09,214,120,0
2447,19,91,11/1/09,311,78,0
2448,1,38,11/11/07,290,136,0
2448,1,15,11/11/07,325,48,0
2449,1,101,11/11/05,302,50,0
2449,1,56,11/11/05,178,187,0
2450,1,24,11/11/09,101,16,0
2451,12,103,17-05-05,357,73,0
2452,10,91,12/11/06,340,26,0
2452,10,45,12/11/06,173,117,0
2453,12,21,17-05-07,138,73,0
2454,12,101,17-05-06,361,12,0
2455,35,36,8/2/08,295,65,0
2456,28,30,1/8/10,339,90,0
2457,10,6,12/11/09,362,138,0
2457,10,56,12/11/09,383,121,0
2458,10,46,12/11/08,215,149,0
2459,27,39,14-04-05,312,64,0
2460,15,50,6/12/06,161,172,0
2460,15,64,6/12/06,208,69,0
2461,27,8,14-04-07,184,161,0
2462,38,33,18-09-05,295,138,0
2463,26,1,18-06-10,242,83,0
2464,22,60,25-07-06,260,146,0
2465,27,48,14-04-08,342,64,0
2466,13,103,28-09-08,320,21,0
2467,8,35,19-05-10,245,43,0
2467,8,42,19-05-10,167,19,0
2468,22,93,21-10-10,226,161,0
2468,22,22,21-10-10,292,110,0
2469,11,61,20-05-10,281,43,0
2470,13,20,28-09-09,366,126,0
2471,14,91,11/4/10,289,114,0
2472,17,4,1/12/08,243,199,0
2473,14,50,11/11/05,264,95,0
2473,14,70,11/11/05,287,48,0
2474,23,35,27-10-09,222,55,0
2474,23,13,27-10-09,344,19,0
2474,23,27,27-10-09,279,32,0
2475,23,100,4/6/08,330,155,0
2476,12,14,5/9/05,155,31,0
2477,7,37,1/11/08,370,62,0
2478,12,16,5/9/07,101,107,0
2478,12,5,5/9/07,185,132,0
2478,12,19,5/9/07,166,27,0
2478,12,17,5/9/07,131,14,0
2479,7,61,1/11/06,192,195,0
2479,7,11,1/11/06,329,185,0
2480,7,60,1/11/07,202,47,0
2481,23,89,4/6/06,277,147,0
2481,23,84,4/6/06,200,29,0
2481,23,92,4/6/06,346,170,0
2482,7,1,1/11/05,134,187,0
2482,7,69,1/11/05,398,70,0
2483,36,82,1/4/08,398,14,0
2484,1,73,8/8/10,258,28,0
2485,12,29,27-07-08,363,181,0
2485,12,9,27-07-08,140,103,0
2485,12,87,27-07-08,189,187,0
2486,12,72,27-07-09,169,127,0
2487,26,72,22-02-06,391,62,0
2488,34,8,9/6/10,278,62,0
2489,26,14,22-02-09,131,47,0
2489,26,1,22-02-09,156,102,0
2490,12,7,27-07-06,261,36,0
2490,12,8,27-07-06,329,114,0
2490,12,52,27-07-06,348,91,0
2491,12,26,27-07-07,222,33,0
2491,12,59,27-07-07,196,178,0
2491,12,83,27-07-07,388,89,0
2491,12,47,27-07-07,158,17,0
2492,12,20,27-07-05,107,107,0
2493,9,26,13-05-09,368,30,0
2494,2,45,18-03-07,303,100,0
2495,30,18,3/1/08,381,196,0
2495,30,104,3/1/08,139,57,0
2496,30,88,3/1/09,134,102,0
2496,30,23,3/1/09,102,44,0
2497,30,69,3/1/06,337,33,0
2498,38,79,18-09-09,193,60,0
2498,38,63,18-09-09,389,131,0
2499,2,52,18-03-08,173,52,0
2499,2,29,18-03-08,178,200,0
2500,9,72,13-05-07,357,131,0
2500,9,101,13-05-07,209,77,0
2501,40,92,13-06-07,315,183,0
2502,22,39,29-08-10,373,50,0
2503,11,59,22-04-08,208,140,0
2504,19,63,10/10/09,319,115,0
2505,11,44,22-04-07,397,157,0
2506,13,92,16-10-08,265,172,0
2507,34,79,17-08-08,299,142,0
